2003-01-02,319000.0,323000.0,315000.0,321500.0,511660
2003-01-03,335000.0,350000.0,332000.0,344000.0,1110675
2003-01-06,347000.0,351500.0,344000.0,349500.0,499437
2003-01-07,359000.0,359000.0,342000.0,342500.0,577944
2003-01-08,346000.0,346500.0,338500.0,340000.0,504232
2003-01-09,331000.0,333000.0,321000.0,323000.0,1505829
2003-01-10,330000.0,332500.0,317000.0,324000.0,1252880
2003-01-13,320000.0,334500.0,318500.0,334500.0,628932
2003-01-14,330000.0,332500.0,325000.0,328500.0,526476
2003-01-15,330000.0,333500.0,322000.0,324000.0,654733
2003-01-16,320000.0,330000.0,316000.0,330000.0,807630
2003-01-17,327500.0,328500.0,320500.0,320500.0,488166
2003-01-20,312000.0,321000.0,312000.0,320000.0,372232
2003-01-21,318000.0,320000.0,314500.0,319000.0,533585
2003-01-22,314500.0,318500.0,309000.0,311500.0,653428
2003-01-23,311500.0,318500.0,307500.0,316000.0,734049
2003-01-24,316000.0,317000.0,306500.0,313000.0,668930
2003-01-27,301000.0,305000.0,298500.0,299000.0,929328
2003-01-28,299000.0,307000.0,299000.0,307000.0,528687
2003-01-29,303500.0,306500.0,290000.0,291500.0,930489
2003-01-30,293000.0,295500.0,289500.0,291500.0,701387
2003-02-03,289000.0,294500.0,286000.0,293000.0,573437
2003-02-04,293000.0,298000.0,292000.0,294000.0,817051
2003-02-05,289000.0,295500.0,289000.0,291000.0,428657
2003-02-06,290500.0,292000.0,281500.0,283000.0,769287
2003-02-07,280000.0,282000.0,270000.0,274000.0,973941
2003-02-10,271000.0,273000.0,267500.0,269500.0,787848
2003-02-11,270000.0,275500.0,259500.0,271500.0,1041094
2003-02-12,266000.0,280000.0,266000.0,280000.0,762056
2003-02-13,279000.0,280500.0,271500.0,271500.0,778704
2003-02-14,270000.0,273000.0,266000.0,273000.0,634666
2003-02-17,282000.0,292000.0,280000.0,290500.0,863122
2003-02-18,291000.0,293500.0,286000.0,293000.0,506335
2003-02-19,300000.0,308000.0,297000.0,297000.0,990908
2003-02-20,294000.0,303000.0,294000.0,302500.0,668674
2003-02-21,305000.0,305000.0,299500.0,302000.0,429893
2003-02-24,303000.0,314000.0,303000.0,309500.0,660009
2003-02-25,300000.0,302000.0,289500.0,289500.0,949327
2003-02-26,289500.0,292000.0,282500.0,284000.0,659611
2003-02-27,280000.0,285500.0,276000.0,283500.0,759059
2003-02-28,283500.0,287000.0,279000.0,279500.0,409838
2003-03-03,279500.0,295000.0,279500.0,295000.0,510466
2003-03-04,287500.0,289000.0,282500.0,285000.0,508102
2003-03-05,278000.0,279500.0,273000.0,276000.0,668456
2003-03-06,279000.0,279000.0,271500.0,276000.0,382243
2003-03-07,273000.0,285000.0,270000.0,281000.0,793785
2003-03-10,284500.0,289000.0,282000.0,286500.0,584297
2003-03-11,284500.0,290000.0,280000.0,287500.0,1031421
2003-03-12,287500.0,291500.0,286500.0,290000.0,1011632
2003-03-13,290500.0,291500.0,282500.0,290000.0,1076920
2003-03-14,299000.0,303000.0,293000.0,296500.0,765947
2003-03-17,296500.0,297000.0,282000.0,288000.0,770011
2003-03-18,299500.0,301500.0,293500.0,299000.0,842759
2003-03-19,296000.0,301000.0,294000.0,296000.0,587196
2003-03-20,300000.0,311500.0,298000.0,311500.0,1190038
2003-03-21,311500.0,316500.0,308500.0,315000.0,623172
2003-03-24,317000.0,317000.0,311000.0,312500.0,830822
2003-03-25,307000.0,307000.0,303000.0,306000.0,884295
2003-03-26,308000.0,310500.0,303000.0,304000.0,902893
2003-03-27,299000.0,302500.0,296500.0,298500.0,482682
2003-03-28,299000.0,307000.0,296500.0,307000.0,664470
2003-03-31,298000.0,300000.0,284000.0,284000.0,928851
2003-04-01,278000.0,284000.0,274000.0,284000.0,994684
2003-04-02,285000.0,287000.0,277500.0,279000.0,1206928
2003-04-03,286000.0,287500.0,279000.0,279000.0,1184791
2003-04-04,276000.0,285500.0,272000.0,283500.0,1075290
2003-04-07,288000.0,300500.0,285500.0,299000.0,995761
2003-04-08,292000.0,301500.0,291000.0,299000.0,808535
2003-04-09,292000.0,294000.0,286000.0,286500.0,849424
2003-04-10,286500.0,291000.0,283500.0,288000.0,1081435
2003-04-11,285000.0,294000.0,284500.0,285000.0,793342
2003-04-14,283500.0,294000.0,283500.0,285500.0,703508
2003-04-15,293000.0,296500.0,290500.0,296000.0,705281
2003-04-16,305000.0,312500.0,303500.0,310500.0,1101778
2003-04-17,307000.0,310500.0,302000.0,302000.0,685584
2003-04-18,310500.0,315000.0,303000.0,315000.0,815768
2003-04-21,312000.0,317000.0,308500.0,309000.0,409736
2003-04-22,305000.0,307000.0,297500.0,298500.0,713899
2003-04-23,302500.0,305500.0,299000.0,300000.0,473874
2003-04-24,299000.0,302000.0,292000.0,295000.0,476185
2003-04-25,290000.0,292000.0,285000.0,287500.0,715217
2003-04-28,284500.0,292000.0,283000.0,285000.0,544833
2003-04-29,293500.0,301500.0,291000.0,300500.0,624782
2003-04-30,302000.0,306500.0,299500.0,305000.0,640825
2003-05-02,305000.0,310000.0,300500.0,307000.0,822432
2003-05-06,310500.0,316000.0,310500.0,313000.0,718481
2003-05-07,317000.0,320000.0,310000.0,319500.0,983272
2003-05-09,316000.0,318500.0,313000.0,317000.0,457465
2003-05-12,325000.0,329500.0,323000.0,327000.0,732201
2003-05-13,327000.0,327000.0,314500.0,316000.0,587863
2003-05-14,313000.0,315000.0,308500.0,309500.0,489339
2003-05-15,312000.0,317000.0,307500.0,315000.0,570203
2003-05-16,313000.0,315500.0,307000.0,307000.0,628116
2003-05-19,302500.0,304500.0,299000.0,301000.0,621857
2003-05-20,296000.0,307000.0,295500.0,306500.0,470063
2003-05-21,304500.0,308500.0,302500.0,304000.0,409584
2003-05-22,301500.0,308500.0,298500.0,300000.0,493025
2003-05-23,304000.0,312500.0,303500.0,312000.0,428916
2003-05-26,312000.0,318500.0,308500.0,317000.0,424448
2003-05-27,315000.0,318000.0,311500.0,314000.0,256878
2003-05-28,324000.0,325500.0,318500.0,321000.0,690768
2003-05-29,321000.0,327000.0,318000.0,324500.0,682639
2003-05-30,324500.0,325500.0,320000.0,324000.0,463912
2003-06-02,329000.0,335000.0,329000.0,334000.0,664300
2003-06-03,327500.0,330000.0,323500.0,323500.0,535555
2003-06-04,326000.0,329000.0,321500.0,329000.0,408638
2003-06-05,333000.0,336500.0,331000.0,333500.0,547025
2003-06-09,336500.0,344500.0,334500.0,344000.0,778190
2003-06-10,340000.0,347000.0,339000.0,344000.0,413612
2003-06-11,348000.0,352500.0,344000.0,345000.0,550459
2003-06-12,350000.0,352000.0,347500.0,350000.0,907935
2003-06-13,354000.0,356000.0,348500.0,350500.0,596326
2003-06-16,345000.0,348000.0,341000.0,341000.0,381201
2003-06-17,353000.0,357500.0,349500.0,357000.0,842487
2003-06-18,351500.0,359000.0,351500.0,354000.0,387127
2003-06-19,360000.0,375000.0,357000.0,370000.0,963478
2003-06-20,365000.0,370000.0,364000.0,364000.0,467592
2003-06-23,364000.0,365000.0,356000.0,357000.0,411382
2003-06-24,350000.0,352500.0,349000.0,351500.0,457725
2003-06-25,352500.0,360500.0,351000.0,359500.0,345721
2003-06-26,352500.0,367500.0,352500.0,364500.0,345345
2003-06-27,367000.0,370500.0,361000.0,361000.0,455494
2003-06-30,358000.0,360500.0,353500.0,355000.0,312166
2003-07-01,355000.0,362500.0,352000.0,362000.0,260070
2003-07-02,369500.0,371000.0,365500.0,371000.0,519844
2003-07-03,382000.0,391000.0,379000.0,382000.0,1174700
2003-07-04,381500.0,385500.0,379000.0,384000.0,251301
2003-07-07,387000.0,387500.0,383500.0,386000.0,296037
2003-07-08,399500.0,400000.0,395500.0,398500.0,1244668
2003-07-09,399000.0,399500.0,394500.0,396500.0,377390
2003-07-10,394000.0,398000.0,392000.0,392000.0,513570
2003-07-11,388000.0,394000.0,385000.0,394000.0,449282
2003-07-14,395000.0,410500.0,394500.0,409500.0,934227
2003-07-15,411000.0,411500.0,404000.0,408000.0,704153
2003-07-16,415000.0,420500.0,409000.0,418000.0,832374
2003-07-18,397500.0,408000.0,397500.0,404000.0,919607
2003-07-21,402000.0,410500.0,402000.0,407000.0,469734
2003-07-22,405000.0,412000.0,404500.0,412000.0,425822
2003-07-23,415000.0,417000.0,402000.0,403500.0,480516
2003-07-24,400500.0,409000.0,399000.0,406500.0,515993
2003-07-25,404000.0,408000.0,399000.0,408000.0,300934
2003-07-28,415000.0,419500.0,412500.0,418000.0,404172
2003-07-29,420000.0,424000.0,418000.0,423500.0,438156
2003-07-30,420000.0,423500.0,420000.0,421500.0,324096
2003-07-31,420000.0,424500.0,413500.0,416000.0,412397
2003-08-01,418000.0,427000.0,418000.0,426000.0,502321
2003-08-04,420000.0,426000.0,420000.0,421500.0,204741
2003-08-05,422500.0,429500.0,422500.0,428000.0,312123
2003-08-06,420000.0,421000.0,411000.0,413000.0,492776
2003-08-07,412000.0,412500.0,404500.0,410000.0,313379
2003-08-08,410000.0,412000.0,404500.0,406000.0,221908
2003-08-11,397000.0,408000.0,396500.0,408000.0,340817
2003-08-12,410000.0,410000.0,397500.0,400000.0,389821
2003-08-13,406000.0,413000.0,404000.0,412500.0,276646
2003-08-14,418500.0,425000.0,413500.0,425000.0,473646
2003-08-18,427500.0,429000.0,417500.0,419000.0,398577
2003-08-19,432500.0,435000.0,430000.0,430000.0,479599
2003-08-20,431000.0,439500.0,428000.0,435000.0,493266
2003-08-21,434000.0,442000.0,434000.0,441500.0,468325
2003-08-22,443000.0,449000.0,441500.0,446000.0,504999
2003-08-25,444000.0,447500.0,441000.0,443000.0,324557
2003-08-26,439000.0,447000.0,436500.0,445500.0,433954
2003-08-27,447000.0,447500.0,442000.0,443000.0,410949
2003-08-28,450000.0,450000.0,436500.0,438000.0,566799
2003-08-29,441000.0,442000.0,429000.0,435000.0,531871
2003-09-01,437000.0,440500.0,432500.0,437000.0,330855
2003-09-02,440000.0,441000.0,429500.0,430500.0,325765
2003-09-03,432000.0,435500.0,429000.0,432500.0,429998
2003-09-04,432000.0,438500.0,431000.0,436000.0,286400
2003-09-05,442000.0,446500.0,440000.0,443000.0,355604
2003-09-08,443500.0,451500.0,441000.0,451500.0,365304
2003-09-09,458000.0,470000.0,457000.0,462000.0,898131
2003-09-15,455000.0,457000.0,437000.0,437500.0,695269
2003-09-16,435000.0,445000.0,434000.0,444500.0,458935
2003-09-17,450000.0,453500.0,446500.0,449500.0,564553
2003-09-18,451000.0,451500.0,440500.0,444000.0,461147
2003-09-19,449500.0,450000.0,426500.0,430000.0,686823
2003-09-22,422500.0,424000.0,399500.0,403000.0,858856
2003-09-23,400000.0,402500.0,389000.0,397500.0,1176108
2003-09-24,404000.0,407500.0,399000.0,405000.0,966806
2003-09-25,391000.0,401500.0,389000.0,401000.0,893356
2003-09-26,396000.0,400500.0,388000.0,388000.0,744042
2003-09-29,387500.0,390500.0,378000.0,386500.0,756235
2003-09-30,391000.0,400000.0,391000.0,392000.0,841868
2003-10-01,388000.0,401500.0,387000.0,400000.0,792656
2003-10-02,411500.0,411500.0,405000.0,408500.0,825220
2003-10-06,417500.0,425500.0,416500.0,421000.0,888560
2003-10-07,427000.0,428500.0,421500.0,426000.0,502353
2003-10-08,430000.0,430000.0,421000.0,424000.0,651068
2003-10-09,424000.0,431000.0,422500.0,428500.0,810190
2003-10-10,431000.0,448000.0,428000.0,445000.0,828730
2003-10-13,439000.0,447500.0,436000.0,445000.0,549225
2003-10-14,449500.0,456000.0,449000.0,453000.0,687552
2003-10-15,456000.0,457500.0,447000.0,451000.0,521256
2003-10-16,450000.0,459500.0,446000.0,459500.0,741036
2003-10-17,459000.0,466000.0,449500.0,452000.0,735896
2003-10-20,448500.0,460000.0,448500.0,458000.0,563892
2003-10-21,462000.0,468500.0,457000.0,462000.0,687879
2003-10-22,465000.0,471000.0,457500.0,470000.0,589650
2003-10-23,459000.0,462000.0,445000.0,447500.0,709273
2003-10-24,447500.0,449500.0,434500.0,437000.0,604820
2003-10-27,437500.0,448000.0,435500.0,448000.0,464830
2003-10-28,448500.0,464500.0,445000.0,462000.0,641982
2003-10-29,471000.0,474000.0,466500.0,467000.0,691498
2003-10-30,470000.0,472000.0,466000.0,471000.0,417794
2003-10-31,475000.0,475500.0,463500.0,470000.0,491659
2003-11-03,470000.0,475000.0,466500.0,474500.0,360846
2003-11-04,480000.0,484500.0,474000.0,479000.0,815874
2003-11-05,474000.0,480500.0,472000.0,480000.0,594854
2003-11-06,480000.0,480500.0,464000.0,465000.0,646559
2003-11-07,470000.0,477000.0,468000.0,477000.0,379139
2003-11-10,471000.0,474500.0,459500.0,466000.0,527244
2003-11-11,456000.0,461500.0,453000.0,461000.0,504945
2003-11-12,460000.0,470000.0,457500.0,470000.0,305357
2003-11-13,478000.0,478500.0,470500.0,477000.0,537707
2003-11-14,474000.0,478500.0,469000.0,469000.0,381479
2003-11-17,465000.0,465500.0,454000.0,461000.0,504925
2003-11-18,458000.0,467500.0,458000.0,466500.0,281467
2003-11-19,456000.0,460500.0,452500.0,456500.0,751108
2003-11-20,453000.0,456500.0,447500.0,449000.0,651351
2003-11-21,447500.0,458500.0,446000.0,456000.0,656017
2003-11-24,454500.0,456500.0,442000.0,443500.0,436803
2003-11-25,451000.0,453500.0,446000.0,451500.0,475289
2003-11-26,452500.0,456500.0,449000.0,455000.0,376354
2003-11-27,455000.0,457000.0,450500.0,455500.0,265957
2003-11-28,456500.0,467000.0,456500.0,465000.0,364500
2003-12-01,465000.0,470000.0,460500.0,466000.0,353318
2003-12-02,469500.0,470500.0,466500.0,468500.0,388327
2003-12-03,470000.0,475500.0,466500.0,471000.0,341156
2003-12-04,468000.0,470000.0,461000.0,461000.0,430977
2003-12-05,460500.0,460500.0,449500.0,451500.0,567509
2003-12-08,451500.0,453000.0,441000.0,450000.0,576982
2003-12-09,449000.0,454000.0,444000.0,445000.0,392066
2003-12-10,437500.0,453000.0,436000.0,453000.0,1041971
2003-12-11,453000.0,461500.0,452500.0,452500.0,1015208
2003-12-12,460000.0,462500.0,453000.0,455000.0,429952
2003-12-15,460000.0,464500.0,457500.0,461000.0,441544
2003-12-16,451000.0,458000.0,449000.0,454000.0,490590
2003-12-17,455000.0,456500.0,442000.0,442500.0,776460
2003-12-18,442500.0,444000.0,437500.0,442500.0,782612
2003-12-19,445500.0,452000.0,443500.0,448500.0,470633
2003-12-22,441000.0,448000.0,441000.0,442000.0,445253
2003-12-23,444000.0,446500.0,442000.0,442000.0,452067
2003-12-24,445000.0,446500.0,435500.0,439000.0,586749
2003-12-26,439000.0,442000.0,439000.0,441500.0,439136
2003-12-29,440000.0,442500.0,438000.0,440000.0,368876
2003-12-30,448000.0,454000.0,445000.0,451000.0,448634
2004-01-02,451000.0,453000.0,446500.0,449000.0,378898
2004-01-05,449000.0,457500.0,447500.0,457500.0,447718
2004-01-06,467000.0,467000.0,458500.0,460000.0,448150
2004-01-07,463500.0,469000.0,462000.0,465000.0,399440
2004-01-08,471000.0,477500.0,468500.0,469000.0,750498
2004-01-09,480000.0,512000.0,478000.0,508000.0,1469628
2004-01-12,505000.0,510000.0,498000.0,505000.0,679915
2004-01-13,508000.0,509000.0,500000.0,503000.0,440843
2004-01-14,491000.0,499500.0,491000.0,494500.0,574867
2004-01-15,495000.0,500000.0,490500.0,496500.0,632553
