2008-11-28,118500.0,123000.0,113500.0,122500.0,372776
2008-12-01,122000.0,122500.0,114000.0,114000.0,257097
2008-12-02,100000.0,111500.0,100000.0,108000.0,285040
2008-12-03,112000.0,112500.0,102500.0,103500.0,339988
2008-12-04,106500.0,106500.0,99900.0,104500.0,295430
2008-12-05,103500.0,107500.0,102000.0,107500.0,187285
2008-12-08,107500.0,114500.0,106000.0,113000.0,379031
2008-12-09,114000.0,114500.0,108500.0,110000.0,252721
2008-12-10,110500.0,118000.0,107000.0,118000.0,343752
2008-12-11,119500.0,119500.0,114500.0,116500.0,288083
2008-12-12,115000.0,115000.0,107000.0,110500.0,197708
2008-12-15,114500.0,116500.0,113500.0,115000.0,265616
2008-12-16,114000.0,126000.0,111500.0,125000.0,565853
2008-12-17,130500.0,134000.0,124500.0,129500.0,489413
2008-12-18,130500.0,130500.0,125500.0,125500.0,165680
2008-12-19,125500.0,135500.0,124500.0,135000.0,378566
2008-12-22,135500.0,136000.0,127000.0,128000.0,317818
2008-12-23,127000.0,129500.0,123500.0,127500.0,153188
2008-12-24,126500.0,127500.0,122000.0,124500.0,171030
2008-12-26,124500.0,126000.0,120500.0,120500.0,142623
2008-12-29,121000.0,128000.0,118500.0,126500.0,171657
2008-12-30,127500.0,132000.0,126500.0,130000.0,235011
2009-01-02,132000.0,132000.0,125500.0,127500.0,140505
2009-01-05,131500.0,132000.0,126000.0,126500.0,125018
2009-01-06,127500.0,129500.0,121000.0,122000.0,408490
2009-01-07,124000.0,130500.0,123500.0,130500.0,382897
2009-01-08,128000.0,136000.0,127000.0,130000.0,452180
2009-01-09,132000.0,132000.0,126000.0,130000.0,234548
2009-01-12,128500.0,130000.0,124500.0,125500.0,157520
2009-01-13,125000.0,129000.0,124000.0,128500.0,256202
2009-01-14,129500.0,132000.0,128000.0,131500.0,200572
2009-01-15,127000.0,133000.0,125500.0,126000.0,215866
2009-01-16,128000.0,131500.0,128000.0,130000.0,171673
2009-01-19,131500.0,133000.0,129500.0,129500.0,126123
2009-01-20,129500.0,130000.0,126500.0,129000.0,70087
2009-01-21,125500.0,128500.0,124500.0,126500.0,181483
2009-01-22,131000.0,131000.0,125500.0,126500.0,88472
2009-01-23,125500.0,126500.0,121500.0,121500.0,154701
2009-01-28,124000.0,126500.0,122500.0,126500.0,148602
2009-01-29,129000.0,137500.0,127000.0,137000.0,495388
2009-01-30,135000.0,140000.0,133500.0,140000.0,259362
2009-02-02,140000.0,144500.0,139500.0,144500.0,287605
2009-02-03,145000.0,145000.0,138000.0,139000.0,292931
