2003-01-02,6405.0,6720.0,6195.0,6720.0,14872348
2003-01-03,7140.0,7350.0,6615.0,6930.0,23474228
2003-01-06,7035.0,7140.0,6720.0,6825.0,11219855
2003-01-07,7035.0,7140.0,6405.0,6405.0,9975043
2003-01-08,6405.0,6615.0,6300.0,6300.0,7781191
2003-01-09,6195.0,6510.0,6090.0,6195.0,8806420
2003-01-10,6300.0,6405.0,5880.0,6090.0,9616819
2003-01-13,6090.0,6930.0,5985.0,6825.0,22076520
2003-01-14,6615.0,6720.0,6300.0,6510.0,15394126
2003-01-15,6510.0,6720.0,6300.0,6405.0,8740410
2003-01-16,6195.0,6405.0,6195.0,6195.0,6363318
2003-01-17,6090.0,6300.0,6090.0,6090.0,5818553
2003-01-20,5985.0,6300.0,5985.0,6195.0,8441500
2003-01-21,6300.0,6300.0,5985.0,6195.0,5306648
2003-01-22,6090.0,6300.0,5985.0,6090.0,10148077
2003-01-23,6090.0,6300.0,5880.0,5985.0,9407081
2003-01-24,6090.0,6090.0,5670.0,5775.0,5955362
2003-01-27,5565.0,5670.0,5355.0,5460.0,4922748
2003-01-28,5355.0,5565.0,5355.0,5355.0,3983170
2003-01-29,5250.0,5460.0,4620.0,4620.0,11849249
2003-01-30,4725.0,5145.0,4620.0,4935.0,9294058
2003-02-03,4830.0,5040.0,4830.0,4935.0,5104166
2003-02-04,4935.0,5670.0,4830.0,5670.0,14798414
2003-02-05,5670.0,5775.0,5145.0,5145.0,18442185
2003-02-06,5145.0,5355.0,4935.0,5040.0,6116542
2003-02-07,4935.0,5040.0,4830.0,4830.0,5377628
2003-02-10,4725.0,4935.0,4620.0,4830.0,5251394
2003-02-11,4830.0,5040.0,4620.0,4725.0,6845648
2003-02-12,4725.0,4830.0,4620.0,4725.0,3401803
2003-02-13,4725.0,4830.0,4620.0,4620.0,3207466
2003-02-14,4620.0,4935.0,4620.0,4725.0,8353026
2003-02-17,4935.0,5250.0,4830.0,5145.0,10990267
2003-02-18,5040.0,5145.0,4830.0,4935.0,7601459
2003-02-19,5040.0,5145.0,4830.0,4830.0,6273355
2003-02-20,4830.0,5460.0,4830.0,5460.0,25607539
2003-02-21,5460.0,5565.0,4935.0,5040.0,20775569
2003-02-24,5040.0,5145.0,4830.0,4935.0,8270531
2003-02-25,4830.0,4935.0,4620.0,4620.0,7349570
2003-02-26,4620.0,4725.0,4200.0,4410.0,10676422
2003-02-27,4305.0,4410.0,4200.0,4305.0,5074858
2003-02-28,4410.0,4515.0,4200.0,4200.0,5557608
2003-03-03,4200.0,4410.0,4200.0,4305.0,5293782
2003-03-04,4305.0,4305.0,4095.0,4095.0,3528631
2003-03-05,3990.0,4200.0,3885.0,3990.0,7454066
2003-03-06,3990.0,4200.0,3885.0,3990.0,5378046
2003-03-07,3885.0,3990.0,3780.0,3780.0,4093103
2003-03-10,3780.0,3885.0,3570.0,3570.0,4473666
2003-03-11,3360.0,3570.0,3360.0,3360.0,5715826
2003-03-12,3360.0,3675.0,3360.0,3570.0,8491693
2003-03-13,3570.0,3675.0,3360.0,3465.0,4265790
2003-03-14,3675.0,3780.0,3465.0,3465.0,5150799
2003-03-17,3360.0,3465.0,3045.0,3045.0,6342525
2003-03-18,3255.0,3360.0,3150.0,3150.0,3714489
